Image,facial_index,mandibular_index,intercanthal_index,orbital_width_index,eye_fissure_index,nasal_index,vermilion_height_index,mouth_face_width_index,age_class
/Users/jishavarun/Documents/Python/CS256/wiki/13/34963013_1982-02-19_2015.jpg,1.02,0.50,0.42,0.70,0.07,0.44,0.70,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/34963013_1982-02-19_2015.jpg,1.02,0.50,0.42,0.70,0.07,0.44,0.70,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/3499013_1940-12-22_1968.jpg,1.02,0.50,0.42,0.70,0.07,0.44,0.70,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/35412713_1977-11-08_2010.jpg,0.87,0.39,0.39,0.77,0.06,0.46,0.38,0.34,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/35591513_1907-04-27_1965.jpg,0.96,0.48,0.42,0.70,0.06,0.47,0.55,0.34,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/35733413_1959-09-08_2015.jpg,0.83,0.37,0.41,0.72,0.06,0.47,0.33,0.35,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/35799113_1977-02-26_2012.jpg,0.83,0.37,0.41,0.72,0.06,0.47,0.33,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/358013_1952-10-05_2009.jpg,0.88,0.39,0.46,0.59,0.06,0.49,0.70,0.41,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/35868513_1987-05-13_2015.jpg,0.79,0.31,0.44,0.63,0.06,0.40,0.56,0.30,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/36158113_1937-08-04_2012.jpg,0.95,0.43,0.43,0.66,0.06,0.55,0.67,0.49,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/36282313_1992-05-11_2012.jpg,1.04,0.48,0.43,0.66,0.05,0.40,0.62,0.38,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/36282313_1992-05-11_2012.jpg,0.91,0.41,0.41,0.72,0.10,0.35,0.64,0.29,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/36282313_1992-05-11_2012.jpg,0.89,0.37,0.42,0.68,0.09,0.38,0.51,0.30,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/36282313_1992-05-11_2012.jpg,0.96,0.42,0.42,0.71,0.08,0.39,0.56,0.33,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/3633613_1964-10-26_2015.jpg,0.87,0.36,0.39,0.79,0.10,0.48,0.54,0.47,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/36388513_1996-02-29_2011.jpg,0.95,0.43,0.42,0.70,0.09,0.34,0.46,0.30,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/36398913_1920-03-12_1980.jpg,0.89,0.40,0.44,0.65,0.08,0.51,0.58,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/36606313_1985-02-13_2014.jpg,0.89,0.40,0.44,0.65,0.08,0.51,0.58,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/3661813_1906-06-29_1956.jpg,0.89,0.40,0.44,0.65,0.08,0.51,0.58,0.37,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/36659313_1987-02-04_2008.jpg,0.92,0.44,0.41,0.72,0.05,0.38,0.56,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/36659313_1987-02-04_2008.jpg,0.92,0.44,0.41,0.72,0.05,0.38,0.56,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/36671813_1971-10-13_2012.jpg,0.92,0.44,0.41,0.72,0.05,0.38,0.56,0.33,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/36689213_1989-12-29_2014.jpg,0.94,0.44,0.42,0.71,0.08,0.41,0.59,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/36863913_1959-09-08_2012.jpg,0.86,0.42,0.40,0.75,0.06,0.53,0.67,0.51,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/36938413_1917-07-05_2010.jpg,0.92,0.42,0.42,0.68,0.11,0.48,0.60,0.43,8
/Users/jishavarun/Documents/Python/CS256/wiki/13/37022313_1945-10-16_1966.jpg,0.87,0.39,0.44,0.65,0.09,0.43,0.57,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/37035513_1946-01-20_1990.jpg,0.83,0.35,0.41,0.71,0.07,0.47,0.57,0.37,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/37043913_1990-05-18_2011.jpg,0.87,0.40,0.41,0.71,0.06,0.49,0.51,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/37313_1940-11-27_1967.jpg,0.89,0.42,0.42,0.70,0.07,0.42,0.45,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/3736313_1982-03-13_2010.jpg,0.87,0.36,0.41,0.73,0.08,0.51,0.61,0.50,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/37391213_1936-09-12_1960.jpg,0.87,0.34,0.43,0.67,0.05,0.42,0.69,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/37418613_1964-07-21_2013.jpg,0.87,0.46,0.41,0.72,0.07,0.52,0.52,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/37515713_1992-07-29_2012.jpg,0.91,0.40,0.39,0.77,0.08,0.44,0.68,0.38,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/37648113_1977-02-05_2007.jpg,0.91,0.46,0.41,0.73,0.05,0.43,0.73,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/37648113_1977-02-05_2007.jpg,0.98,0.48,0.41,0.73,0.08,0.49,0.77,0.52,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/37648113_1977-02-05_2007.jpg,0.92,0.51,0.44,0.64,0.06,0.55,0.76,0.49,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/38000713_1971-01-22_2013.jpg,0.89,0.46,0.42,0.69,0.08,0.48,0.59,0.51,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/3831213_1981-01-08_2011.jpg,0.89,0.46,0.42,0.69,0.08,0.48,0.59,0.51,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/38366313_1972-11-23_2014.jpg,0.89,0.46,0.42,0.69,0.08,0.48,0.59,0.51,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/38557013_1954-02-21_2008.jpg,0.93,0.47,0.45,0.62,0.04,0.53,0.76,0.50,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/38752713_1986-07-07_2015.jpg,0.96,0.34,0.39,0.80,0.09,0.40,0.69,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39120813_1937-07-27_2013.jpg,0.88,0.43,0.37,0.84,0.06,0.44,0.46,0.35,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/391213_1928-03-19_1962.jpg,0.86,0.34,0.41,0.71,0.08,0.49,0.47,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/39151913_1981-07-23_2013.jpg,0.87,0.45,0.45,0.60,0.06,0.42,0.50,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/3916813_1972-10-14_2012.jpg,0.96,0.48,0.42,0.70,0.09,0.49,0.62,0.48,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/39340813_1989-03-31_2015.jpg,0.96,0.48,0.42,0.70,0.09,0.49,0.62,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39400713_1987-11-11_2014.jpg,0.90,0.40,0.44,0.64,0.06,0.48,0.71,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39400713_1987-11-11_2014.jpg,1.00,0.48,0.45,0.62,0.08,0.38,0.59,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39429613_1989-09-23_2013.jpg,0.77,0.34,0.43,0.66,0.07,0.48,0.61,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/395813_1974-12-18_2006.jpg,0.94,0.50,0.42,0.68,0.10,0.42,0.65,0.40,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/39611913_1993-02-15_2014.jpg,0.85,0.32,0.45,0.61,0.09,0.39,0.65,0.27,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39611913_1993-02-15_2014.jpg,0.99,0.50,0.42,0.69,0.08,0.37,0.70,0.29,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39611913_1993-02-15_2014.jpg,0.82,0.32,0.43,0.67,0.11,0.36,0.55,0.27,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39611913_1993-02-15_2014.jpg,0.94,0.38,0.43,0.67,0.08,0.37,0.60,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39611913_1993-02-15_2014.jpg,0.94,0.38,0.43,0.67,0.08,0.37,0.60,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39626313_1991-05-18_2014.jpg,0.86,0.37,0.45,0.62,0.07,0.40,0.64,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/39809113_1953-01-16_2008.jpg,0.90,0.42,0.46,0.59,0.08,0.42,0.73,0.42,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/39809113_1953-01-16_2008.jpg,0.91,0.46,0.47,0.57,0.06,0.43,0.77,0.40,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/39809113_1953-01-16_2008.jpg,0.96,0.48,0.45,0.62,0.08,0.43,0.84,0.46,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/39809113_1953-01-16_2008.jpg,0.87,0.42,0.45,0.61,0.08,0.43,0.70,0.44,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/399813_1932-03-31_1955.jpg,0.91,0.45,0.42,0.70,0.05,0.43,0.56,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/4006513_1980-04-22_2007.jpg,0.90,0.47,0.41,0.73,0.07,0.52,0.90,0.52,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/40159213_1980-03-03_2014.jpg,0.87,0.38,0.44,0.65,0.10,0.35,0.63,0.33,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/40222713_1993-09-21_2013.jpg,0.91,0.37,0.42,0.70,0.08,0.34,0.61,0.29,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/4047313_1954-03-08_1973.jpg,0.99,0.59,0.44,0.63,0.06,0.45,0.77,0.34,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/40585313_1991-10-20_2013.jpg,0.99,0.59,0.44,0.63,0.06,0.45,0.77,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/40585313_1991-10-20_2013.jpg,0.99,0.59,0.44,0.63,0.06,0.45,0.77,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/40977713_1955-02-09_2010.jpg,0.99,0.59,0.44,0.63,0.06,0.45,0.77,0.34,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/41110113_1977-06-08_2010.jpg,0.88,0.31,0.45,0.62,0.08,0.39,0.37,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/41167813_1957-05-16_2006.jpg,0.95,0.36,0.42,0.70,0.09,0.37,0.71,0.38,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/41167813_1957-05-16_2006.jpg,0.90,0.42,0.43,0.66,0.06,0.47,0.59,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/41167813_1957-05-16_2006.jpg,0.96,0.54,0.42,0.69,0.08,0.41,0.65,0.42,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/41375013_1987-10-05_2014.jpg,0.89,0.37,0.41,0.73,0.07,0.45,0.57,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/413913_1936-09-05_2010.jpg,0.95,0.41,0.42,0.68,0.08,0.47,0.66,0.39,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/414513_1966-09-02_2009.jpg,0.95,0.41,0.42,0.68,0.08,0.47,0.66,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/41470713_1952-12-26_1974.jpg,0.94,0.50,0.43,0.65,0.06,0.49,0.61,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/415913_1975-11-01_2002.jpg,0.92,0.44,0.43,0.67,0.07,0.51,0.67,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/41604413_1941-01-03_1960.jpg,0.98,0.46,0.41,0.71,0.05,0.51,0.54,0.42,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/41758713_1997-09-30_2014.jpg,0.79,0.38,0.47,0.55,0.04,0.50,0.57,0.47,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/418113_1941-03-16_2004.jpg,0.92,0.46,0.46,0.59,0.07,0.48,0.73,0.44,6
/Users/jishavarun/Documents/Python/CS256/wiki/13/4184413_1941-05-19_2011.jpg,0.84,0.45,0.44,0.63,0.08,0.54,0.89,0.32,6
/Users/jishavarun/Documents/Python/CS256/wiki/13/41881313_1949-01-03_1971.jpg,0.92,0.39,0.40,0.75,0.06,0.42,0.54,0.47,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/41881313_1949-01-03_1971.jpg,0.84,0.37,0.40,0.76,0.07,0.52,0.76,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/41881513_1934-12-07_1966.jpg,0.84,0.37,0.40,0.76,0.07,0.52,0.76,0.48,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/41992913_1993-04-10_2013.jpg,0.84,0.29,0.42,0.69,0.07,0.46,0.52,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/42182113_1992-01-12_2013.jpg,0.95,0.42,0.43,0.65,0.06,0.40,0.64,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/42259013_1986-09-04_2015.jpg,0.82,0.32,0.40,0.76,0.10,0.39,0.59,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/4226713_1975-06-10_2006.jpg,0.89,0.28,0.41,0.72,0.09,0.41,0.60,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/422813_1943-06-17_2004.jpg,0.89,0.28,0.41,0.72,0.09,0.41,0.60,0.37,6
/Users/jishavarun/Documents/Python/CS256/wiki/13/42642213_1974-03-18_2010.jpg,0.95,0.48,0.44,0.65,0.06,0.43,0.47,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/427213_1952-02-19_2005.jpg,0.95,0.48,0.44,0.65,0.06,0.43,0.47,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/42844313_1992-07-12_2014.jpg,0.94,0.37,0.44,0.63,0.08,0.38,0.57,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/42985613_1934-07-18_2013.jpg,0.99,0.46,0.45,0.62,0.06,0.38,0.61,0.38,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/43211313_1985-04-10_2015.jpg,0.89,0.34,0.41,0.73,0.06,0.45,0.79,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/43214013_1987-03-18_2014.jpg,0.92,0.49,0.42,0.69,0.07,0.47,0.76,0.53,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/43673213_1942-07-25_2014.jpg,0.93,0.44,0.44,0.64,0.06,0.45,0.69,0.42,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/43799613_1949-02-02_2010.jpg,0.90,0.36,0.40,0.76,0.08,0.41,0.75,0.39,6
/Users/jishavarun/Documents/Python/CS256/wiki/13/43866413_1928-01-06_1952.jpg,0.91,0.43,0.43,0.67,0.08,0.44,0.52,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/43913_1915-04-21_1955.jpg,0.97,0.44,0.43,0.65,0.06,0.48,0.52,0.44,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/43977013_1989-01-29_2013.jpg,0.96,0.43,0.44,0.64,0.06,0.52,0.65,0.52,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/4431813_1964-09-04_2010.jpg,1.02,0.45,0.45,0.61,0.08,0.44,0.67,0.46,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/4438913_1967-05-01_2009.jpg,0.98,0.46,0.42,0.70,0.10,0.40,0.65,0.46,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/44935613_1934-03-17_2010.jpg,0.98,0.46,0.42,0.70,0.10,0.40,0.65,0.46,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/4500513_1935-04-14_2011.jpg,0.85,0.42,0.44,0.63,0.06,0.52,0.54,0.49,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/45053313_1987-02-11_2014.jpg,0.96,0.51,0.40,0.76,0.09,0.35,0.78,0.30,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/45067213_1892-08-25_1945.jpg,0.91,0.47,0.45,0.61,0.06,0.41,0.48,0.40,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/45129913_1932-06-06_1955.jpg,0.88,0.39,0.44,0.65,0.05,0.42,0.63,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/45370013_1964-04-06_2011.jpg,0.93,0.40,0.43,0.67,0.08,0.49,0.55,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/45677113_1994-08-19_2014.jpg,0.87,0.37,0.44,0.64,0.07,0.43,0.44,0.32,1
/Users/jishavarun/Documents/Python/CS256/wiki/13/4618713_1938-01-17_1978.jpg,1.02,0.48,0.45,0.61,0.07,0.52,0.73,0.40,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/46236113_1938-01-06_2010.jpg,0.95,0.57,0.47,0.55,0.04,0.60,0.73,0.47,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/46730913_1926-05-16_2011.jpg,0.90,0.40,0.46,0.60,0.04,0.58,0.61,0.44,8
/Users/jishavarun/Documents/Python/CS256/wiki/13/46781813_1955-05-23_2011.jpg,0.96,0.49,0.44,0.63,0.07,0.53,0.72,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/46915313_1980-06-17_2015.jpg,0.94,0.48,0.39,0.77,0.08,0.38,0.62,0.34,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/4706913_1973-04-29_2009.jpg,0.94,0.48,0.39,0.77,0.08,0.38,0.62,0.34,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/4784513_1955-04-09_2009.jpg,0.84,0.39,0.44,0.65,0.04,0.53,0.70,0.47,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/4917613_1941-01-21_2012.jpg,0.89,0.47,0.45,0.61,0.08,0.51,0.55,0.40,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/4977713_1982-09-23_2007.jpg,0.85,0.35,0.42,0.70,0.09,0.44,0.47,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/4982413_1954-02-11_2008.jpg,0.96,0.43,0.43,0.67,0.07,0.40,0.55,0.39,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/5001813_1917-07-01_1944.jpg,0.86,0.46,0.43,0.67,0.07,0.46,0.67,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/5180913_1942-04-13_1972.jpg,0.86,0.46,0.43,0.67,0.07,0.46,0.67,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/5181413_1943-12-30_1984.jpg,0.88,0.49,0.43,0.65,0.06,0.53,0.75,0.44,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/5188713_1924-01-24_2009.jpg,0.89,0.45,0.41,0.72,0.08,0.45,0.68,0.40,8
/Users/jishavarun/Documents/Python/CS256/wiki/13/5225013_1988-06-22_2012.jpg,0.86,0.32,0.42,0.69,0.08,0.46,0.66,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/5310713_1951-04-06_2007.jpg,0.86,0.46,0.44,0.65,0.05,0.49,0.62,0.39,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/5311613_1983-08-01_2010.jpg,0.77,0.32,0.43,0.66,0.08,0.46,0.42,0.27,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/533013_1960-05-02_2013.jpg,0.82,0.33,0.44,0.63,0.05,0.48,0.28,0.35,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/53613_1934-10-12_2009.jpg,0.82,0.40,0.44,0.65,0.08,0.42,0.55,0.31,7
/Users/jishavarun/Documents/Python/CS256/wiki/13/5386613_1971-02-23_2009.jpg,0.82,0.40,0.44,0.65,0.08,0.42,0.55,0.31,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/5642613_1981-09-29_2009.jpg,0.91,0.48,0.38,0.82,0.09,0.40,0.52,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/5658613_1977-04-11_2007.jpg,0.91,0.48,0.38,0.82,0.09,0.40,0.52,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/5756413_1963-08-01_2014.jpg,0.92,0.47,0.44,0.64,0.06,0.53,0.61,0.43,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/5946813_1979-04-29_2009.jpg,0.90,0.47,0.44,0.65,0.09,0.46,0.67,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/5948013_1979-02-10_2008.jpg,0.90,0.47,0.44,0.65,0.09,0.46,0.67,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/5962913_1964-02-16_2008.jpg,0.80,0.35,0.40,0.77,0.07,0.47,0.61,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/596313_1964-07-30_2009.jpg,0.95,0.49,0.43,0.68,0.09,0.41,0.69,0.43,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/598713_1946-04-16_2004.jpg,0.90,0.47,0.42,0.68,0.07,0.46,0.68,0.43,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/605913_1966-10-06_2008.jpg,0.92,0.49,0.40,0.76,0.07,0.55,0.60,0.43,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/623013_1937-11-30_1969.jpg,0.94,0.35,0.43,0.66,0.07,0.42,0.88,0.45,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/650413_1972-08-01_2013.jpg,0.98,0.64,0.41,0.73,0.06,0.56,0.86,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/655613_1944-12-06_2007.jpg,0.92,0.45,0.45,0.61,0.04,0.52,0.40,0.53,6
/Users/jishavarun/Documents/Python/CS256/wiki/13/6723513_1978-03-18_2006.jpg,0.87,0.48,0.44,0.63,0.07,0.38,0.71,0.29,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/6825013_1947-08-07_2011.jpg,0.95,0.39,0.47,0.55,0.04,0.52,0.65,0.55,6
/Users/jishavarun/Documents/Python/CS256/wiki/13/6897713_1972-02-28_2009.jpg,0.95,0.39,0.47,0.55,0.04,0.52,0.65,0.55,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/690213_1970-10-22_2002.jpg,1.04,0.52,0.41,0.71,0.09,0.46,0.84,0.31,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/6946013_1987-02-11_2015.jpg,0.97,0.52,0.39,0.77,0.08,0.48,0.78,0.50,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/7104013_1978-08-27_2007.jpg,0.87,0.40,0.43,0.68,0.08,0.47,0.68,0.55,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/7122113_1916-08-02_1941.jpg,0.99,0.43,0.38,0.83,0.10,0.35,0.53,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/7122113_1916-08-02_1941.jpg,0.78,0.36,0.45,0.60,0.08,0.51,0.67,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/7124513_1983-11-23_2011.jpg,0.86,0.34,0.41,0.72,0.07,0.44,0.69,0.47,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/7195613_1983-06-26_2011.jpg,0.90,0.47,0.42,0.69,0.07,0.45,0.57,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/7319113_1981-09-29_2014.jpg,0.86,0.43,0.40,0.74,0.09,0.37,0.71,0.26,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/7364013_1966-01-22_2002.jpg,0.95,0.51,0.43,0.66,0.04,0.54,0.75,0.47,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/7787413_1976-05-07_2008.jpg,0.91,0.45,0.44,0.64,0.08,0.56,0.74,0.39,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/7816313_1988-05-11_2015.jpg,0.89,0.36,0.42,0.70,0.09,0.39,0.62,0.29,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/7898813_1957-10-20_2013.jpg,0.94,0.45,0.43,0.67,0.07,0.42,0.67,0.41,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/8072413_1987-09-26_2012.jpg,0.88,0.35,0.41,0.73,0.10,0.39,0.81,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/808613_1957-12-04_1985.jpg,0.92,0.49,0.43,0.68,0.04,0.68,0.66,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/8203713_1986-05-01_2013.jpg,0.81,0.34,0.42,0.70,0.08,0.45,0.50,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/8328213_1978-12-23_2014.jpg,0.93,0.35,0.44,0.63,0.07,0.46,0.67,0.41,3
/Users/jishavarun/Documents/Python/CS256/wiki/13/846813_1922-09-19_2007.jpg,1.05,0.54,0.43,0.66,0.07,0.39,0.59,0.33,8
/Users/jishavarun/Documents/Python/CS256/wiki/13/8528113_1922-06-17_2010.jpg,1.05,0.54,0.43,0.66,0.07,0.39,0.59,0.33,8
/Users/jishavarun/Documents/Python/CS256/wiki/13/8644213_1938-12-25_2005.jpg,0.94,0.39,0.45,0.62,0.09,0.44,0.54,0.38,6
/Users/jishavarun/Documents/Python/CS256/wiki/13/8677713_1983-02-22_2012.jpg,0.94,0.48,0.41,0.72,0.10,0.45,0.71,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/86913_1948-03-20_2010.jpg,0.93,0.48,0.42,0.70,0.03,0.58,0.70,0.45,6
/Users/jishavarun/Documents/Python/CS256/wiki/13/8713_1955-05-02_2007.jpg,0.89,0.48,0.46,0.58,0.06,0.49,0.48,0.42,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/8772313_1983-01-08_2011.jpg,0.83,0.36,0.42,0.69,0.08,0.38,0.73,0.30,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/8808513_1960-01-10_1983.jpg,0.98,0.44,0.41,0.72,0.09,0.42,0.63,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/886613_1969-12-23_2012.jpg,0.95,0.55,0.43,0.67,0.05,0.42,0.61,0.36,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/8922913_1923-07-15_1946.jpg,0.94,0.51,0.42,0.70,0.08,0.41,0.66,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/894013_1979-11-29_2006.jpg,0.94,0.51,0.42,0.70,0.08,0.41,0.66,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/8968713_1960-05-16_2007.jpg,0.97,0.41,0.45,0.61,0.07,0.48,0.70,0.36,4
/Users/jishavarun/Documents/Python/CS256/wiki/13/9067213_1982-05-18_2011.jpg,0.92,0.33,0.43,0.68,0.09,0.44,0.63,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/9067213_1982-05-18_2011.jpg,0.92,0.43,0.44,0.63,0.07,0.46,0.78,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/13/9079813_1963-12-10_2014.jpg,0.99,0.44,0.44,0.63,0.06,0.45,0.83,0.36,5
/Users/jishavarun/Documents/Python/CS256/wiki/13/9079813_1963-12-10_2014.jpg,0.99,0.44,0.44,0.63,0.06,0.45,0.83,0.36,5
