Image,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,age_class
36468307_1966-12-09_2012.jpg,0.48,0.51,0.49,0.36,0.48,0.47,0.50,0.48,0.49,0.36,0.49,0.48,0.49,0.51,0.50,0.42,0.49,0.48,0.50,0.48,0.49,0.42,0.49,0.49,4
3649107_1957-11-07_2010.jpg,0.50,0.49,0.49,0.39,0.49,0.48,0.49,0.50,0.50,0.39,0.49,0.47,0.50,0.49,0.49,0.47,0.50,0.50,0.50,0.50,0.51,0.47,0.50,0.49,5
3649407_1961-07-16_2012.jpg,0.49,0.51,0.51,0.36,0.49,0.49,0.49,0.49,0.49,0.36,0.49,0.48,0.49,0.51,0.51,0.41,0.49,0.50,0.49,0.49,0.49,0.42,0.49,0.49,5
36543607_1958-08-16_2010.jpg,0.49,0.48,0.50,0.33,0.46,0.47,0.49,0.48,0.50,0.35,0.46,0.46,0.50,0.49,0.50,0.40,0.48,0.48,0.49,0.48,0.50,0.41,0.48,0.48,5
36567207_1975-01-28_2012.jpg,0.49,0.49,0.50,0.39,0.49,0.49,0.50,0.50,0.50,0.40,0.49,0.49,0.49,0.49,0.50,0.43,0.49,0.49,0.50,0.50,0.50,0.44,0.49,0.49,3
36584007_1989-06-02_2012.jpg,0.50,0.50,0.49,0.43,0.49,0.49,0.50,0.51,0.49,0.44,0.49,0.49,0.50,0.50,0.49,0.47,0.50,0.50,0.50,0.51,0.49,0.47,0.49,0.49,2
36586507_1992-10-19_2015.jpg,0.49,0.49,0.49,0.37,0.47,0.47,0.50,0.50,0.50,0.38,0.47,0.47,0.50,0.49,0.49,0.47,0.49,0.49,0.51,0.51,0.50,0.48,0.49,0.49,2
36589507_1992-11-22_2012.jpg,0.49,0.50,0.49,0.31,0.45,0.45,0.50,0.49,0.50,0.32,0.45,0.47,0.50,0.50,0.50,0.35,0.47,0.46,0.50,0.49,0.50,0.37,0.46,0.48,1
36703407_1986-06-26_2011.jpg,0.50,0.49,0.50,0.34,0.45,0.45,0.48,0.47,0.49,0.33,0.44,0.44,0.50,0.49,0.50,0.39,0.47,0.47,0.49,0.48,0.50,0.39,0.46,0.46,2
36765607_1992-01-15_2015.jpg,0.50,0.50,0.49,0.40,0.49,0.49,0.50,0.49,0.50,0.40,0.49,0.48,0.50,0.50,0.49,0.45,0.50,0.50,0.50,0.49,0.50,0.46,0.50,0.49,2
36872907_1990-04-07_2015.jpg,0.48,0.49,0.50,0.35,0.47,0.46,0.50,0.50,0.50,0.35,0.47,0.46,0.49,0.49,0.50,0.40,0.48,0.48,0.50,0.50,0.50,0.40,0.48,0.47,2
36972807_1949-05-14_1966.jpg,0.49,0.50,0.51,0.38,0.48,0.48,0.50,0.49,0.50,0.39,0.49,0.48,0.50,0.50,0.51,0.45,0.49,0.49,0.50,0.49,0.50,0.45,0.49,0.49,1
37028007_1978-07-23_2002.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
37409107_1991-06-02_2013.jpg,0.49,0.50,0.50,0.39,0.48,0.48,0.50,0.48,0.49,0.36,0.49,0.48,0.51,0.50,0.50,0.46,0.50,0.50,0.51,0.49,0.49,0.45,0.50,0.50,2
37428907_1992-10-08_2011.jpg,0.48,0.50,0.49,0.14,0.45,0.42,0.46,0.48,0.48,0.15,0.45,0.42,0.49,0.50,0.50,0.23,0.46,0.44,0.48,0.49,0.49,0.24,0.46,0.44,1
3752907_1907-07-21_1956.jpg,0.50,0.49,0.49,0.35,0.49,0.48,0.49,0.50,0.50,0.36,0.49,0.49,0.50,0.49,0.49,0.43,0.50,0.49,0.49,0.50,0.50,0.44,0.49,0.50,4
3759507_1967-10-07_2012.jpg,0.49,0.49,0.49,0.36,0.48,0.48,0.49,0.49,0.50,0.36,0.48,0.47,0.50,0.49,0.50,0.41,0.49,0.49,0.50,0.49,0.50,0.40,0.49,0.48,4
3761307_1979-04-27_2007.jpg,0.48,0.49,0.48,0.27,0.47,0.45,0.50,0.49,0.50,0.30,0.47,0.45,0.49,0.49,0.49,0.36,0.48,0.47,0.50,0.49,0.50,0.38,0.48,0.47,2
37684007_1945-05-07_2012.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,6
37738407_1953-03-08_1983.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
37769507_1971-08-12_2011.jpg,0.50,0.49,0.50,0.39,0.49,0.47,0.50,0.49,0.50,0.40,0.48,0.48,0.50,0.50,0.50,0.44,0.49,0.48,0.50,0.49,0.50,0.46,0.49,0.49,3
37791807_1964-04-21_1985.jpg,0.49,0.50,0.50,0.40,0.49,0.49,0.50,0.48,0.50,0.40,0.48,0.48,0.49,0.51,0.50,0.45,0.49,0.49,0.50,0.48,0.50,0.44,0.49,0.49,2
37807_1924-11-23_1993.jpg,0.50,0.50,0.50,0.41,0.49,0.50,0.50,0.48,0.49,0.40,0.50,0.49,0.50,0.50,0.50,0.45,0.49,0.50,0.50,0.48,0.49,0.45,0.50,0.50,6
37836207_1961-08-28_1983.jpg,0.50,0.50,0.49,0.44,0.49,0.49,0.50,0.49,0.49,0.43,0.49,0.49,0.50,0.50,0.50,0.47,0.50,0.50,0.50,0.49,0.49,0.48,0.50,0.50,2
37869507_1960-10-14_1988.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
3792807_1948-05-21_2006.jpg,0.49,0.50,0.50,0.40,0.49,0.47,0.50,0.50,0.49,0.41,0.48,0.48,0.50,0.51,0.50,0.47,0.50,0.48,0.50,0.51,0.49,0.47,0.49,0.50,5
37965507_1885-02-22_1985.jpg,0.48,0.49,0.50,0.45,0.49,0.49,0.50,0.49,0.49,0.44,0.49,0.49,0.50,0.50,0.50,0.52,0.51,0.51,0.51,0.50,0.50,0.53,0.51,0.51,8
3797307_1980-09-12_2003.jpg,0.50,0.50,0.50,0.41,0.49,0.48,0.50,0.50,0.50,0.43,0.49,0.48,0.51,0.50,0.50,0.53,0.50,0.50,0.50,0.50,0.50,0.54,0.50,0.50,2
381207_1946-06-20_2013.jpg,0.49,0.50,0.50,0.38,0.49,0.49,0.50,0.49,0.50,0.39,0.49,0.49,0.50,0.51,0.50,0.45,0.49,0.50,0.50,0.49,0.50,0.45,0.49,0.49,6
38166807_1987-10-18_2013.jpg,0.50,0.51,0.50,0.33,0.48,0.48,0.50,0.50,0.49,0.33,0.49,0.48,0.50,0.51,0.50,0.41,0.49,0.49,0.50,0.50,0.49,0.41,0.49,0.49,2
38207507_1984-01-04_2009.jpg,0.49,0.50,0.49,0.37,0.48,0.48,0.50,0.50,0.51,0.38,0.48,0.49,0.49,0.50,0.49,0.43,0.49,0.49,0.50,0.50,0.51,0.44,0.49,0.49,2
38212007_1940-02-14_1966.jpg,0.50,0.50,0.49,0.40,0.49,0.49,0.50,0.49,0.51,0.38,0.49,0.49,0.50,0.51,0.50,0.49,0.49,0.50,0.50,0.50,0.51,0.48,0.50,0.50,2
38271407_1990-07-17_2013.jpg,0.49,0.49,0.49,0.34,0.48,0.48,0.50,0.49,0.50,0.32,0.48,0.48,0.49,0.49,0.50,0.42,0.49,0.49,0.50,0.49,0.50,0.41,0.49,0.49,2
3829107_1960-08-08_2012.jpg,0.49,0.50,0.50,0.41,0.49,0.49,0.49,0.50,0.49,0.43,0.49,0.50,0.49,0.50,0.50,0.46,0.50,0.49,0.49,0.50,0.49,0.47,0.50,0.50,5
3831907_1986-06-15_2013.jpg,0.50,0.51,0.51,0.43,0.49,0.49,0.50,0.50,0.50,0.44,0.49,0.49,0.50,0.51,0.51,0.47,0.50,0.50,0.50,0.50,0.50,0.47,0.50,0.49,2
38325407_1980-05-29_2014.jpg,0.47,0.48,0.49,0.30,0.44,0.42,0.48,0.47,0.49,0.28,0.44,0.43,0.48,0.49,0.49,0.35,0.46,0.44,0.48,0.48,0.49,0.34,0.46,0.45,3
3833907_1966-11-14_2002.jpg,0.50,0.50,0.49,0.40,0.48,0.48,0.49,0.49,0.50,0.40,0.48,0.48,0.50,0.50,0.49,0.44,0.49,0.49,0.50,0.50,0.50,0.45,0.49,0.49,3
38380607_1988-06-06_2013.jpg,0.47,0.49,0.49,0.32,0.48,0.48,0.49,0.48,0.49,0.29,0.47,0.46,0.48,0.50,0.49,0.39,0.48,0.49,0.49,0.48,0.49,0.36,0.48,0.47,2
38439907_1941-06-28_1964.jpg,0.48,0.48,0.50,0.23,0.45,0.41,0.49,0.48,0.49,0.22,0.43,0.42,0.49,0.49,0.50,0.30,0.47,0.44,0.49,0.48,0.49,0.29,0.45,0.45,2
38478107_1896-02-02_1957.jpg,0.50,0.50,0.49,0.34,0.48,0.47,0.49,0.48,0.50,0.35,0.48,0.48,0.50,0.51,0.50,0.43,0.49,0.48,0.50,0.49,0.50,0.42,0.49,0.49,6
3866207_1913-03-07_1940.jpg,0.49,0.48,0.50,0.36,0.49,0.49,0.50,0.48,0.50,0.34,0.49,0.48,0.50,0.48,0.50,0.44,0.50,0.50,0.50,0.49,0.50,0.43,0.50,0.49,2
3876907_1950-12-05_2013.jpg,0.50,0.50,0.50,0.33,0.49,0.48,0.49,0.49,0.50,0.32,0.48,0.48,0.50,0.50,0.51,0.40,0.49,0.49,0.49,0.49,0.50,0.39,0.49,0.49,6
39000907_1961-04-25_1992.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,3
391207_1958-01-16_1996.jpg,0.49,0.49,0.49,0.38,0.45,0.47,0.49,0.49,0.50,0.38,0.45,0.46,0.50,0.49,0.49,0.48,0.49,0.50,0.49,0.50,0.51,0.48,0.49,0.50,3
39126707_1956-01-03_1986.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
39217007_1941-10-08_1986.jpg,0.49,0.49,0.49,0.29,0.47,0.47,0.48,0.49,0.49,0.31,0.48,0.48,0.49,0.50,0.50,0.36,0.48,0.48,0.48,0.49,0.49,0.37,0.49,0.48,4
39399707_1991-05-13_2012.jpg,0.49,0.49,0.50,0.33,0.48,0.48,0.49,0.49,0.50,0.34,0.48,0.47,0.49,0.50,0.50,0.38,0.49,0.48,0.49,0.49,0.50,0.38,0.49,0.48,2
3940807_1899-06-14_1964.jpg,0.50,0.49,0.50,0.44,0.50,0.49,0.50,0.50,0.50,0.45,0.49,0.49,0.50,0.49,0.50,0.46,0.50,0.49,0.50,0.50,0.50,0.47,0.50,0.49,6
39478407_1995-12-05_2014.jpg,0.49,0.50,0.50,0.40,0.49,0.49,0.50,0.49,0.50,0.38,0.49,0.48,0.50,0.50,0.50,0.44,0.49,0.49,0.50,0.49,0.50,0.42,0.49,0.49,1
39508907_1981-01-08_2009.jpg,0.49,0.49,0.50,0.29,0.49,0.48,0.50,0.50,0.50,0.29,0.49,0.47,0.49,0.49,0.51,0.37,0.49,0.49,0.50,0.50,0.50,0.38,0.49,0.48,2
39559807_1842-06-11_2013.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,8
39579107_1991-05-09_2014.jpg,0.49,0.50,0.49,0.42,0.49,0.48,0.49,0.50,0.49,0.41,0.49,0.47,0.50,0.50,0.49,0.45,0.50,0.49,0.49,0.50,0.49,0.44,0.49,0.48,2
3967507_1937-07-14_1954.jpg,0.49,0.50,0.50,0.38,0.49,0.48,0.49,0.49,0.49,0.39,0.49,0.48,0.50,0.50,0.51,0.43,0.50,0.49,0.50,0.50,0.49,0.44,0.50,0.49,1
3984207_1982-09-28_2010.jpg,0.50,0.49,0.50,0.37,0.48,0.47,0.50,0.49,0.49,0.39,0.48,0.48,0.50,0.49,0.50,0.42,0.49,0.48,0.50,0.49,0.49,0.44,0.49,0.49,2
39933907_1989-08-11_2012.jpg,0.50,0.50,0.50,0.34,0.49,0.49,0.50,0.50,0.50,0.33,0.49,0.49,0.50,0.50,0.50,0.42,0.50,0.50,0.50,0.50,0.50,0.41,0.49,0.49,2
39937007_1975-05-22_1970.jpg,0.49,0.50,0.47,0.48,0.46,0.49,0.47,0.47,0.48,0.48,0.46,0.50,0.49,0.50,0.47,0.57,0.56,0.52,0.48,0.48,0.49,0.57,0.56,0.53,0
40111407_1992-01-17_2013.jpg,0.50,0.49,0.49,0.45,0.49,0.48,0.50,0.50,0.49,0.44,0.49,0.49,0.50,0.49,0.49,0.48,0.50,0.49,0.50,0.50,0.50,0.48,0.49,0.49,2
401607_1936-11-27_1950.jpg,0.48,0.50,0.49,0.33,0.46,0.44,0.50,0.48,0.50,0.32,0.45,0.45,0.50,0.51,0.49,0.49,0.49,0.48,0.51,0.49,0.50,0.48,0.49,0.49,1
40236407_1989-09-02_1980.jpg,0.49,0.50,0.47,0.48,0.46,0.49,0.47,0.47,0.48,0.48,0.46,0.50,0.49,0.50,0.47,0.57,0.56,0.52,0.48,0.48,0.49,0.57,0.56,0.53,0
402607_1962-10-13_2006.jpg,0.48,0.50,0.50,0.31,0.47,0.46,0.48,0.47,0.49,0.30,0.46,0.45,0.48,0.50,0.50,0.38,0.48,0.47,0.49,0.48,0.49,0.37,0.48,0.47,4
40396407_1923-02-16_2013.jpg,0.48,0.50,0.49,0.30,0.47,0.45,0.49,0.49,0.50,0.30,0.46,0.46,0.49,0.50,0.49,0.36,0.48,0.47,0.49,0.50,0.50,0.36,0.48,0.48,8
40413707_1994-01-26_2013.jpg,0.49,0.50,0.50,0.40,0.49,0.48,0.49,0.51,0.50,0.40,0.48,0.49,0.50,0.50,0.51,0.44,0.49,0.49,0.49,0.51,0.50,0.44,0.49,0.50,1
40439207_1957-02-06_1950.jpg,0.49,0.50,0.47,0.48,0.46,0.49,0.47,0.47,0.48,0.48,0.46,0.50,0.49,0.50,0.47,0.57,0.56,0.52,0.48,0.48,0.49,0.57,0.56,0.53,0
4044207_1953-04-12_2006.jpg,0.50,0.49,0.49,0.44,0.49,0.49,0.50,0.50,0.50,0.45,0.50,0.49,0.50,0.49,0.49,0.50,0.50,0.51,0.50,0.50,0.50,0.50,0.50,0.50,5
4050107_1989-03-15_2012.jpg,0.49,0.49,0.50,0.31,0.49,0.49,0.50,0.49,0.49,0.30,0.49,0.48,0.49,0.49,0.50,0.39,0.50,0.50,0.50,0.49,0.50,0.39,0.49,0.49,2
40696107_1979-04-27_2013.jpg,0.49,0.47,0.49,0.39,0.43,0.43,0.48,0.48,0.48,0.36,0.44,0.42,0.52,0.50,0.50,0.51,0.51,0.51,0.49,0.49,0.48,0.50,0.51,0.51,3
40722907_1989-09-16_2012.jpg,0.50,0.50,0.49,0.38,0.49,0.49,0.50,0.51,0.49,0.39,0.49,0.49,0.50,0.50,0.49,0.42,0.50,0.49,0.50,0.51,0.49,0.44,0.50,0.50,2
40752507_1993-05-26_1990.jpg,0.49,0.50,0.47,0.48,0.46,0.49,0.47,0.47,0.48,0.48,0.46,0.50,0.49,0.50,0.47,0.57,0.56,0.52,0.48,0.48,0.49,0.57,0.56,0.53,0
40826007_1996-05-31_2014.jpg,0.49,0.49,0.50,0.38,0.49,0.48,0.50,0.50,0.50,0.39,0.48,0.47,0.49,0.49,0.50,0.42,0.49,0.49,0.50,0.50,0.50,0.43,0.49,0.48,1
40860807_1996-08-24_2013.jpg,0.49,0.50,0.49,0.34,0.49,0.49,0.50,0.50,0.51,0.33,0.49,0.48,0.49,0.50,0.50,0.44,0.49,0.50,0.50,0.50,0.51,0.43,0.49,0.49,1
4098907_1982-08-22_2006.jpg,0.50,0.49,0.50,0.40,0.49,0.49,0.50,0.51,0.51,0.40,0.50,0.49,0.50,0.50,0.50,0.45,0.50,0.50,0.50,0.51,0.51,0.45,0.50,0.50,2
412807_1977-06-23_2011.jpg,0.50,0.50,0.50,0.40,0.48,0.47,0.49,0.49,0.50,0.40,0.48,0.48,0.50,0.50,0.50,0.43,0.49,0.48,0.50,0.49,0.50,0.43,0.49,0.48,3
41415607_1987-07-02_2012.jpg,0.46,0.47,0.48,0.29,0.43,0.42,0.48,0.49,0.49,0.30,0.43,0.42,0.47,0.48,0.48,0.38,0.45,0.45,0.49,0.49,0.49,0.38,0.45,0.45,2
41425607_1985-10-20_2013.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
41427207_1924-06-14_1975.jpg,0.49,0.49,0.50,0.36,0.47,0.47,0.50,0.51,0.50,0.35,0.48,0.47,0.50,0.50,0.50,0.46,0.50,0.50,0.51,0.52,0.50,0.46,0.50,0.50,5
41439407_1951-10-06_2004.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,5
41467707_1918-05-23_1948.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
41470407_1949-09-20_2012.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,6
41721607_1951-04-29_2007.jpg,0.50,0.50,0.50,0.26,0.46,0.46,0.48,0.50,0.49,0.26,0.46,0.44,0.50,0.51,0.50,0.40,0.48,0.48,0.49,0.51,0.50,0.40,0.48,0.47,5
41743407_1989-03-09_2014.jpg,0.50,0.50,0.50,0.44,0.49,0.49,0.50,0.49,0.49,0.39,0.49,0.49,0.50,0.50,0.50,0.48,0.50,0.50,0.50,0.49,0.49,0.45,0.49,0.50,2
41824107_1990-10-05_2013.jpg,0.49,0.48,0.50,0.33,0.48,0.46,0.49,0.49,0.51,0.32,0.48,0.47,0.49,0.48,0.50,0.40,0.49,0.47,0.50,0.49,0.51,0.39,0.49,0.48,2
4186607_1916-06-08_1941.jpg,0.50,0.50,0.51,0.42,0.49,0.49,0.50,0.51,0.50,0.42,0.49,0.50,0.50,0.50,0.51,0.45,0.49,0.50,0.50,0.51,0.50,0.45,0.49,0.50,2
42000607_1994-07-05_2012.jpg,0.50,0.50,0.49,0.40,0.49,0.48,0.49,0.49,0.50,0.41,0.48,0.48,0.51,0.50,0.50,0.46,0.50,0.49,0.50,0.49,0.50,0.47,0.49,0.49,1
42013107_1988-09-22_2012.jpg,0.49,0.47,0.49,0.35,0.47,0.46,0.48,0.49,0.50,0.38,0.46,0.45,0.51,0.48,0.50,0.46,0.50,0.50,0.50,0.50,0.51,0.47,0.49,0.49,2
4215907_1981-05-08_2010.jpg,0.49,0.49,0.49,0.37,0.48,0.48,0.50,0.48,0.49,0.38,0.48,0.47,0.49,0.49,0.50,0.41,0.49,0.49,0.50,0.49,0.49,0.42,0.49,0.48,2
42168907_1994-08-25_2013.jpg,0.49,0.49,0.49,0.32,0.49,0.47,0.49,0.49,0.49,0.32,0.48,0.48,0.49,0.50,0.50,0.37,0.49,0.48,0.49,0.50,0.49,0.37,0.49,0.48,1
42176207_1992-03-18_2014.jpg,0.49,0.48,0.50,0.43,0.48,0.48,0.50,0.50,0.49,0.42,0.48,0.48,0.49,0.48,0.50,0.46,0.49,0.49,0.50,0.50,0.49,0.46,0.49,0.49,2
422107_1975-01-29_2008.jpg,0.49,0.50,0.49,0.34,0.48,0.48,0.49,0.50,0.50,0.37,0.49,0.48,0.49,0.51,0.49,0.39,0.49,0.49,0.49,0.50,0.50,0.42,0.49,0.49,3
42265607_1944-12-04_1962.jpg,0.50,0.50,0.50,0.34,0.49,0.49,0.50,0.49,0.50,0.34,0.48,0.49,0.50,0.51,0.50,0.40,0.50,0.49,0.50,0.49,0.50,0.40,0.49,0.49,1
42275907_1950-03-24_1950.jpg,0.49,0.50,0.47,0.48,0.46,0.49,0.47,0.47,0.48,0.48,0.46,0.50,0.49,0.50,0.47,0.57,0.56,0.52,0.48,0.48,0.49,0.57,0.56,0.53,0
4228707_1949-01-27_1976.jpg,0.49,0.50,0.50,0.37,0.50,0.49,0.51,0.51,0.52,0.37,0.49,0.49,0.49,0.50,0.50,0.43,0.50,0.50,0.51,0.51,0.52,0.43,0.50,0.49,2
42307_1931-03-16_2008.jpg,0.50,0.50,0.50,0.21,0.43,0.40,0.45,0.48,0.49,0.16,0.43,0.42,0.50,0.50,0.50,0.28,0.45,0.43,0.46,0.48,0.49,0.25,0.45,0.45,7
42319207_1994-08-16_2014.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1
42403407_1990-05-17_2011.jpg,0.49,0.47,0.49,0.38,0.47,0.46,0.49,0.49,0.49,0.35,0.47,0.45,0.49,0.47,0.49,0.42,0.48,0.47,0.49,0.50,0.49,0.40,0.48,0.47,2
42585207_1981-07-21_2008.jpg,0.45,0.45,0.46,0.22,0.39,0.41,0.46,0.45,0.48,0.21,0.40,0.41,0.46,0.46,0.47,0.28,0.41,0.43,0.47,0.46,0.49,0.27,0.43,0.43,2
42720607_1952-08-08_2014.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,6
42730707_1961-09-01_2011.jpg,0.48,0.49,0.48,0.24,0.47,0.46,0.48,0.50,0.49,0.26,0.47,0.47,0.49,0.50,0.49,0.35,0.48,0.48,0.49,0.50,0.50,0.36,0.48,0.48,4
43087507_1959-04-05_2012.jpg,0.50,0.50,0.50,0.32,0.47,0.46,0.48,0.51,0.49,0.31,0.48,0.46,0.50,0.50,0.51,0.38,0.48,0.48,0.48,0.51,0.49,0.37,0.49,0.48,5
43225007_1974-06-30_2005.jpg,0.49,0.50,0.49,0.34,0.48,0.47,0.50,0.49,0.50,0.36,0.48,0.47,0.49,0.50,0.50,0.41,0.49,0.48,0.50,0.50,0.51,0.42,0.49,0.48,3
4342107_1959-05-28_2014.jpg,0.49,0.50,0.49,0.25,0.47,0.46,0.48,0.49,0.49,0.25,0.47,0.44,0.49,0.50,0.49,0.31,0.48,0.47,0.48,0.49,0.49,0.31,0.48,0.46,5
43760607_1997-07-15_2015.jpg,0.45,0.47,0.49,0.23,0.47,0.44,0.46,0.47,0.49,0.23,0.46,0.44,0.47,0.48,0.49,0.31,0.48,0.46,0.48,0.47,0.49,0.31,0.48,0.46,1
43803407_1982-06-07_2011.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
43850207_1960-04-10_2007.jpg,0.47,0.49,0.49,0.27,0.45,0.43,0.48,0.47,0.50,0.23,0.44,0.43,0.48,0.49,0.50,0.35,0.47,0.45,0.49,0.48,0.50,0.31,0.46,0.45,4
43906807_1926-07-02_1952.jpg,0.49,0.49,0.50,0.41,0.49,0.49,0.50,0.50,0.51,0.42,0.48,0.48,0.49,0.49,0.50,0.46,0.50,0.49,0.51,0.50,0.51,0.47,0.49,0.49,2
43976707_1952-03-10_2013.jpg,0.48,0.50,0.50,0.29,0.46,0.46,0.48,0.49,0.49,0.29,0.47,0.47,0.49,0.50,0.50,0.36,0.47,0.47,0.48,0.49,0.50,0.37,0.48,0.49,6
43978407_1956-11-15_1981.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
440507_1969-12-10_2014.jpg,0.49,0.50,0.49,0.42,0.47,0.47,0.49,0.51,0.50,0.41,0.48,0.48,0.50,0.50,0.49,0.48,0.49,0.49,0.50,0.51,0.50,0.47,0.49,0.49,4
4406507_1978-12-07_2009.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,3
44218407_1964-07-06_2010.jpg,0.49,0.49,0.49,0.29,0.47,0.46,0.49,0.50,0.50,0.32,0.47,0.48,0.50,0.49,0.49,0.39,0.49,0.48,0.49,0.50,0.50,0.41,0.49,0.49,4
44223807_1944-03-04_1971.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
44224207_1937-11-18_1960.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
44245207_1918-12-21_1943.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
444207_1960-04-10_2002.jpg,0.49,0.50,0.49,0.40,0.42,0.46,0.49,0.48,0.49,0.39,0.41,0.47,0.49,0.51,0.49,0.45,0.46,0.48,0.50,0.48,0.49,0.45,0.46,0.48,4
44512407_1994-10-07_2014.jpg,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1
44671607_1974-07-21_2013.jpg,0.49,0.49,0.51,0.42,0.49,0.49,0.50,0.50,0.49,0.43,0.48,0.49,0.50,0.49,0.51,0.46,0.49,0.49,0.50,0.50,0.49,0.46,0.49,0.49,3
44678107_1992-04-13_2014.jpg,0.50,0.49,0.51,0.42,0.49,0.49,0.49,0.49,0.50,0.41,0.49,0.50,0.50,0.49,0.51,0.46,0.50,0.49,0.49,0.49,0.50,0.46,0.50,0.50,2
44971907_1941-11-25_2012.jpg,0.48,0.49,0.50,0.34,0.47,0.48,0.48,0.49,0.50,0.35,0.48,0.47,0.49,0.49,0.50,0.40,0.48,0.49,0.49,0.50,0.50,0.40,0.48,0.48,7
45256107_1988-04-14_2011.jpg,0.49,0.49,0.49,0.33,0.48,0.47,0.49,0.49,0.51,0.34,0.47,0.47,0.49,0.49,0.49,0.40,0.49,0.49,0.50,0.50,0.51,0.40,0.48,0.48,2
45262707_1990-02-11_2015.jpg,0.49,0.50,0.50,0.44,0.50,0.49,0.49,0.50,0.51,0.44,0.50,0.49,0.49,0.50,0.50,0.46,0.50,0.50,0.49,0.50,0.51,0.46,0.50,0.50,2
