Image,lip_width,eye1_width,eye2_width,nose_length,nose_width,eyebrow1_length,eyebrow2_length,jawline_width,age_class
/Users/jishavarun/Downloads/wiki/wiki/13/39611913_1993-02-15_2014.jpg,117.1,84.17,74.03,133.66,75.95,182.35,129.06,140.8,2
/Users/jishavarun/Downloads/wiki/wiki/13/39611913_1993-02-15_2014.jpg,152.08,89.68,84.4,142.86,85.15,178.29,165.18,124.66,2
/Users/jishavarun/Downloads/wiki/wiki/13/39611913_1993-02-15_2014.jpg,152.08,89.68,84.4,142.86,85.15,178.29,165.18,124.66,2
/Users/jishavarun/Downloads/wiki/wiki/13/39626313_1991-05-18_2014.jpg,153.12,80.75,75.24,134.09,88.01,167.45,133.58,121.66,2
/Users/jishavarun/Downloads/wiki/wiki/13/39809113_1953-01-16_2008.jpg,169.14,61.03,68.12,97.33,75.03,120.12,153.68,105.08,5
/Users/jishavarun/Downloads/wiki/wiki/13/39809113_1953-01-16_2008.jpg,177.07,67.19,71.18,110.02,86.01,137.22,153.81,104.69,5
/Users/jishavarun/Downloads/wiki/wiki/13/39809113_1953-01-16_2008.jpg,183.04,73.11,65.28,103.75,80.1,151.16,113,126.14,5
/Users/jishavarun/Downloads/wiki/wiki/13/39809113_1953-01-16_2008.jpg,182.62,65.49,65.03,113.07,77.41,139.85,130.53,102.3,5
/Users/jishavarun/Downloads/wiki/wiki/13/399813_1932-03-31_1955.jpg,140.43,82.76,63.64,132.24,82.22,189.67,109.24,137.19,2
/Users/jishavarun/Downloads/wiki/wiki/13/4006513_1980-04-22_2007.jpg,232.7,81.39,89.2,74.67,86.47,147.55,181.67,123.2,2
/Users/jishavarun/Downloads/wiki/wiki/13/40159213_1980-03-03_2014.jpg,140.29,71.25,67.08,119.51,68.12,154.1,142.29,101.51,3
/Users/jishavarun/Downloads/wiki/wiki/13/40222713_1993-09-21_2013.jpg,123.91,76.16,63.01,111,70.35,160.63,100.38,154.99,1
/Users/jishavarun/Downloads/wiki/wiki/13/4047313_1954-03-08_1973.jpg,145.83,72.84,63.2,85.07,81.74,179.52,140.95,131.31,1
/Users/jishavarun/Downloads/wiki/wiki/13/40585313_1991-10-20_2013.jpg,145.83,72.84,63.2,85.07,81.74,179.52,140.95,131.31,2
/Users/jishavarun/Downloads/wiki/wiki/13/40585313_1991-10-20_2013.jpg,145.83,72.84,63.2,85.07,81.74,179.52,140.95,131.31,2
/Users/jishavarun/Downloads/wiki/wiki/13/40977713_1955-02-09_2010.jpg,145.83,72.84,63.2,85.07,81.74,179.52,140.95,131.31,5
/Users/jishavarun/Downloads/wiki/wiki/13/41110113_1977-06-08_2010.jpg,160.45,90.55,66.07,167.07,97.42,213.15,115.37,147.51,3
/Users/jishavarun/Downloads/wiki/wiki/13/41167813_1957-05-16_2006.jpg,174.01,88.02,83.02,147.67,92.05,183.21,146.7,148.86,4
/Users/jishavarun/Downloads/wiki/wiki/13/41167813_1957-05-16_2006.jpg,157.33,76.94,82.98,121.81,93.74,174.19,189.37,93.3,4
/Users/jishavarun/Downloads/wiki/wiki/13/41167813_1957-05-16_2006.jpg,149.08,68.01,51.09,96.32,68,156.97,94.9,136.65,4
/Users/jishavarun/Downloads/wiki/wiki/13/41375013_1987-10-05_2014.jpg,156,77.16,87.37,128.13,97.02,125.93,186.06,107.04,2
/Users/jishavarun/Downloads/wiki/wiki/13/413913_1936-09-05_2010.jpg,161.25,63.29,70.06,103.12,94.53,123.78,172.59,113.32,7
/Users/jishavarun/Downloads/wiki/wiki/13/414513_1966-09-02_2009.jpg,161.25,63.29,70.06,103.12,94.53,123.78,172.59,113.32,4
/Users/jishavarun/Downloads/wiki/wiki/13/41470713_1952-12-26_1974.jpg,164.03,77.52,63,116.16,94.02,173.5,107.64,129.19,2
/Users/jishavarun/Downloads/wiki/wiki/13/415913_1975-11-01_2002.jpg,215.93,89.27,84.15,126.04,110.16,180.76,165.07,136.95,2
/Users/jishavarun/Downloads/wiki/wiki/13/41604413_1941-01-03_1960.jpg,165.01,65.28,83.05,124.9,103.04,123.91,189.67,112.07,1
/Users/jishavarun/Downloads/wiki/wiki/13/41758713_1997-09-30_2014.jpg,211.04,67.12,77.01,113.28,86.01,143.06,190.52,92.05,1
/Users/jishavarun/Downloads/wiki/wiki/13/418113_1941-03-16_2004.jpg,187.17,71.85,63.2,116.16,91.09,176.95,131.39,120.62,6
/Users/jishavarun/Downloads/wiki/wiki/13/4184413_1941-05-19_2011.jpg,139.18,73.11,60,93.98,93.05,187.89,122.78,166.15,6
/Users/jishavarun/Downloads/wiki/wiki/13/41881313_1949-01-03_1971.jpg,211.03,79.81,91.48,149.11,95.88,148.2,194.16,93.06,2
/Users/jishavarun/Downloads/wiki/wiki/13/41881313_1949-01-03_1971.jpg,223.9,102.59,89.02,120.1,103.39,190.47,132.54,133.96,2
/Users/jishavarun/Downloads/wiki/wiki/13/41881513_1934-12-07_1966.jpg,223.9,102.59,89.02,120.1,103.39,190.47,132.54,133.96,3
/Users/jishavarun/Downloads/wiki/wiki/13/41992913_1993-04-10_2013.jpg,177.01,84.38,93.19,126.61,102.08,124.9,189.35,114.27,1
/Users/jishavarun/Downloads/wiki/wiki/13/42182113_1992-01-12_2013.jpg,155.46,88.02,73.68,145.77,92.35,201.16,133.89,125.61,2
/Users/jishavarun/Downloads/wiki/wiki/13/42259013_1986-09-04_2015.jpg,175.07,85.33,88.46,131.55,80.06,130.48,169.79,110.16,2
/Users/jishavarun/Downloads/wiki/wiki/13/4226713_1975-06-10_2006.jpg,174.83,98.48,93.02,125.14,95.26,196.85,172.93,121.26,3
/Users/jishavarun/Downloads/wiki/wiki/13/422813_1943-06-17_2004.jpg,174.83,98.48,93.02,125.14,95.26,196.85,172.93,121.26,6
/Users/jishavarun/Downloads/wiki/wiki/13/42642213_1974-03-18_2010.jpg,151.95,76.01,59.54,144.81,86.47,197.98,111.61,125.26,3
/Users/jishavarun/Downloads/wiki/wiki/13/427213_1952-02-19_2005.jpg,151.95,76.01,59.54,144.81,86.47,197.98,111.61,125.26,5
/Users/jishavarun/Downloads/wiki/wiki/13/42844313_1992-07-12_2014.jpg,153.88,63.39,70.04,107.02,76.79,136.19,160.84,97.42,2
/Users/jishavarun/Downloads/wiki/wiki/13/42985613_1934-07-18_2013.jpg,151.01,66.01,71.06,115,74.06,135.67,138.61,87.32,7
/Users/jishavarun/Downloads/wiki/wiki/13/43211313_1985-04-10_2015.jpg,229.11,91.01,92.14,124.1,99.02,175.88,197.72,120.84,2
/Users/jishavarun/Downloads/wiki/wiki/13/43214013_1987-03-18_2014.jpg,246.74,78.1,88.55,135.67,107.7,128.18,185.13,115.21,2
/Users/jishavarun/Downloads/wiki/wiki/13/43673213_1942-07-25_2014.jpg,197.02,81.22,81.61,134.08,98.15,186.99,184.57,109.44,7
/Users/jishavarun/Downloads/wiki/wiki/13/43799613_1949-02-02_2010.jpg,174,75.17,86.47,130.05,90,114.55,170.23,108.02,6
/Users/jishavarun/Downloads/wiki/wiki/13/43866413_1928-01-06_1952.jpg,151.61,74,74.06,125.63,87.13,136.25,156.36,76.24,2
/Users/jishavarun/Downloads/wiki/wiki/13/43913_1915-04-21_1955.jpg,185.15,78.92,70.21,132.97,103.58,190.18,137.89,123.13,3
/Users/jishavarun/Downloads/wiki/wiki/13/43977013_1989-01-29_2013.jpg,242.1,85.05,86.02,117.1,107.07,192.29,224.54,92.57,2
/Users/jishavarun/Downloads/wiki/wiki/13/4431813_1964-09-04_2010.jpg,193.09,73.03,74,125.02,91.01,163.55,165.26,106.9,4
/Users/jishavarun/Downloads/wiki/wiki/13/4438913_1967-05-01_2009.jpg,200.3,86.47,68.01,118,81.01,211.55,111.45,152.69,4
/Users/jishavarun/Downloads/wiki/wiki/13/44935613_1934-03-17_2010.jpg,200.3,86.47,68.01,118,81.01,211.55,111.45,152.69,7
/Users/jishavarun/Downloads/wiki/wiki/13/4500513_1935-04-14_2011.jpg,242.1,87.05,86.37,143.22,114.07,192.36,180.1,125.4,7
/Users/jishavarun/Downloads/wiki/wiki/13/45053313_1987-02-11_2014.jpg,119.82,70.46,75.43,88.81,65.62,146.24,167.45,118.9,2
/Users/jishavarun/Downloads/wiki/wiki/13/45067213_1892-08-25_1945.jpg,181.6,80.06,82.01,142.59,87.86,153.08,188.66,87.46,5
/Users/jishavarun/Downloads/wiki/wiki/13/45129913_1932-06-06_1955.jpg,154.05,75.24,73.03,137.01,87.01,146.72,124.57,130.86,2
/Users/jishavarun/Downloads/wiki/wiki/13/45370013_1964-04-06_2011.jpg,186.32,93.05,81.06,113.76,107.17,225.19,165.33,164.01,4
/Users/jishavarun/Downloads/wiki/wiki/13/45677113_1994-08-19_2014.jpg,139.7,83.55,65.62,127.28,90.14,219.06,115.35,158.45,1
/Users/jishavarun/Downloads/wiki/wiki/13/4618713_1938-01-17_1978.jpg,180,80.16,82.15,118.21,118,172.48,175.07,134.1,3
/Users/jishavarun/Downloads/wiki/wiki/13/46236113_1938-01-06_2010.jpg,203.8,67.07,69.07,101.02,100.08,170.97,173.62,99.2,7
/Users/jishavarun/Downloads/wiki/wiki/13/46730913_1926-05-16_2011.jpg,196.43,75.8,74.11,119.71,120.27,167.47,160.64,109.66,8
/Users/jishavarun/Downloads/wiki/wiki/13/46781813_1955-05-23_2011.jpg,170.43,77.32,81.39,104.56,103.48,174.03,189.36,109.77,5
/Users/jishavarun/Downloads/wiki/wiki/13/46915313_1980-06-17_2015.jpg,128.76,70.71,59.41,91.01,65.28,164.34,103.37,141.53,3
/Users/jishavarun/Downloads/wiki/wiki/13/4706913_1973-04-29_2009.jpg,128.76,70.71,59.41,91.01,65.28,164.34,103.37,141.53,3
/Users/jishavarun/Downloads/wiki/wiki/13/4784513_1955-04-09_2009.jpg,240.3,90.2,99.02,135.18,110.16,171.29,220.19,104,5
/Users/jishavarun/Downloads/wiki/wiki/13/4917613_1941-01-21_2012.jpg,180.54,73.01,69.87,138.71,103.31,159.72,145.67,99.02,7
/Users/jishavarun/Downloads/wiki/wiki/13/4977713_1982-09-23_2007.jpg,174.39,79.4,84.85,112.36,84.48,156.84,185.62,111.07,2
/Users/jishavarun/Downloads/wiki/wiki/13/4982413_1954-02-11_2008.jpg,169.85,85.05,77.23,121.66,84.38,192.57,158.52,121.76,5
/Users/jishavarun/Downloads/wiki/wiki/13/5001813_1917-07-01_1944.jpg,183.88,78.03,75.66,104.12,77.32,167.88,172.22,99.46,2
/Users/jishavarun/Downloads/wiki/wiki/13/5180913_1942-04-13_1972.jpg,183.88,78.03,75.66,104.12,77.32,167.88,172.22,99.46,2
/Users/jishavarun/Downloads/wiki/wiki/13/5181413_1943-12-30_1984.jpg,175.82,74.15,66.07,94.09,86.47,160.04,124.63,128.82,4
/Users/jishavarun/Downloads/wiki/wiki/13/5188713_1924-01-24_2009.jpg,187.45,88.28,81.39,160.2,103.17,191.27,147.51,99.01,8
/Users/jishavarun/Downloads/wiki/wiki/13/5225013_1988-06-22_2012.jpg,167.15,76.24,83.02,117.71,93.05,141.89,182.08,105.36,2
/Users/jishavarun/Downloads/wiki/wiki/13/5310713_1951-04-06_2007.jpg,178.28,65.28,75,109.66,90.27,137.61,158.23,95.63,5
/Users/jishavarun/Downloads/wiki/wiki/13/5311613_1983-08-01_2010.jpg,121.4,57.58,73.06,120.35,93.77,104.59,163.45,103.87,2
/Users/jishavarun/Downloads/wiki/wiki/13/533013_1960-05-02_2013.jpg,152.19,59.68,79.51,115.95,93.43,105.41,213.07,113.02,5
/Users/jishavarun/Downloads/wiki/wiki/13/53613_1934-10-12_2009.jpg,130.7,73.35,59.68,102.59,74.55,175.36,104.6,153.26,7
/Users/jishavarun/Downloads/wiki/wiki/13/5386613_1971-02-23_2009.jpg,130.7,73.35,59.68,102.59,74.55,175.36,104.6,153.26,3
/Users/jishavarun/Downloads/wiki/wiki/13/5642613_1981-09-29_2009.jpg,152.95,81.01,80.28,130.12,81.5,162.61,154.85,87.32,2
/Users/jishavarun/Downloads/wiki/wiki/13/5658613_1977-04-11_2007.jpg,152.95,81.01,80.28,130.12,81.5,162.61,154.85,87.32,2
/Users/jishavarun/Downloads/wiki/wiki/13/5756413_1963-08-01_2014.jpg,215.34,85.07,87.56,104.14,116.5,206.36,209.26,104.94,5
/Users/jishavarun/Downloads/wiki/wiki/13/5946813_1979-04-29_2009.jpg,178.55,83.43,69.03,108.56,90.45,191.79,111.58,134.53,2
/Users/jishavarun/Downloads/wiki/wiki/13/5948013_1979-02-10_2008.jpg,178.55,83.43,69.03,108.56,90.45,191.79,111.58,134.53,2
/Users/jishavarun/Downloads/wiki/wiki/13/5962913_1964-02-16_2008.jpg,207.76,94.43,96.3,134.13,101.97,154.87,177.69,114.54,4
/Users/jishavarun/Downloads/wiki/wiki/13/596313_1964-07-30_2009.jpg,180.14,81.74,77.88,123.26,85.05,163.39,140.63,98.09,4
/Users/jishavarun/Downloads/wiki/wiki/13/598713_1946-04-16_2004.jpg,186.12,74.53,72.56,125.26,89.81,180.09,149.08,125.26,5
/Users/jishavarun/Downloads/wiki/wiki/13/605913_1966-10-06_2008.jpg,187.32,78.03,84.29,112.04,102.02,151.56,190.73,78.92,4
/Users/jishavarun/Downloads/wiki/wiki/13/623013_1937-11-30_1969.jpg,214.15,85.05,85.48,119.04,98.18,200.18,199.42,139.78,3
/Users/jishavarun/Downloads/wiki/wiki/13/650413_1972-08-01_2013.jpg,151.95,61.39,73.03,45.69,69.58,113.07,170.71,101.18,4
/Users/jishavarun/Downloads/wiki/wiki/13/655613_1944-12-06_2007.jpg,251.25,82.39,84.17,160.45,116.16,193.79,194.99,92.57,6
/Users/jishavarun/Downloads/wiki/wiki/13/6723513_1978-03-18_2006.jpg,124.04,78.03,56.01,87.66,71.18,201.37,100.08,155.22,2
/Users/jishavarun/Downloads/wiki/wiki/13/6825013_1947-08-07_2011.jpg,255.43,74.43,80.4,154.73,125.67,167.23,213.14,98.43,6
/Users/jishavarun/Downloads/wiki/wiki/13/6897713_1972-02-28_2009.jpg,255.43,74.43,80.4,154.73,125.67,167.23,213.14,98.43,3
/Users/jishavarun/Downloads/wiki/wiki/13/690213_1970-10-22_2002.jpg,110,65.28,38,77.8,71.34,161.98,65.35,172.56,3
/Users/jishavarun/Downloads/wiki/wiki/13/6946013_1987-02-11_2015.jpg,214.24,81.02,81.01,124.15,96.52,152.94,170.31,89.16,2
/Users/jishavarun/Downloads/wiki/wiki/13/7104013_1978-08-27_2007.jpg,248.07,86.47,84.34,143.03,100.12,161.86,180.42,83.36,2
/Users/jishavarun/Downloads/wiki/wiki/13/7122113_1916-08-02_1941.jpg,138.81,86.31,74.11,119.02,74.67,169.77,124.49,132.64,2
/Users/jishavarun/Downloads/wiki/wiki/13/7122113_1916-08-02_1941.jpg,166.05,82.61,75.31,92.07,95.04,204.25,188.02,112.81,2
/Users/jishavarun/Downloads/wiki/wiki/13/7124513_1983-11-23_2011.jpg,225.44,93.01,88.57,127.35,98.13,198.86,153.07,140.39,2
/Users/jishavarun/Downloads/wiki/wiki/13/7195613_1983-06-26_2011.jpg,169.03,77.41,79.06,128,89.09,175.25,179.65,89.07,2
/Users/jishavarun/Downloads/wiki/wiki/13/7319113_1981-09-29_2014.jpg,108,63.01,78.64,88.84,70,113.21,173.21,103.31,3
/Users/jishavarun/Downloads/wiki/wiki/13/7364013_1966-01-22_2002.jpg,195.13,70.06,70.26,117.21,97,163.81,159.53,98.39,3
/Users/jishavarun/Downloads/wiki/wiki/13/7787413_1976-05-07_2008.jpg,190.85,86,93.09,103.95,116.16,178.37,214.22,107.52,3
/Users/jishavarun/Downloads/wiki/wiki/13/7816313_1988-05-11_2015.jpg,138.23,80.5,82.02,106.38,78.1,154.1,170.04,115.88,2
/Users/jishavarun/Downloads/wiki/wiki/13/7898813_1957-10-20_2013.jpg,184.02,83,84.1,115.16,87.01,193.68,195.64,116.66,5
/Users/jishavarun/Downloads/wiki/wiki/13/8072413_1987-09-26_2012.jpg,177.1,92.01,77.41,112.38,83.15,195.37,147.52,152.98,2
/Users/jishavarun/Downloads/wiki/wiki/13/808613_1957-12-04_1985.jpg,187.02,79.06,72.25,89.27,121,179.44,131.2,128.06,2
/Users/jishavarun/Downloads/wiki/wiki/13/8203713_1986-05-01_2013.jpg,180.18,69.23,83.1,129.65,85.29,125.07,186.01,86.01,2
/Users/jishavarun/Downloads/wiki/wiki/13/8328213_1978-12-23_2014.jpg,193.13,89.94,93.02,120.5,103.17,171.99,177.98,139.46,3
/Users/jishavarun/Downloads/wiki/wiki/13/846813_1922-09-19_2007.jpg,128.89,51.79,70.35,124.72,83.02,94.9,168.74,110.55,8
/Users/jishavarun/Downloads/wiki/wiki/13/8528113_1922-06-17_2010.jpg,128.89,51.79,70.35,124.72,83.02,94.9,168.74,110.55,8
/Users/jishavarun/Downloads/wiki/wiki/13/8644213_1938-12-25_2005.jpg,153.76,66.48,67.45,121,86.83,123.79,164.6,99.01,6
/Users/jishavarun/Downloads/wiki/wiki/13/8677713_1983-02-22_2012.jpg,162.63,86,82.71,107.87,89.11,178.65,164.35,117.32,2
/Users/jishavarun/Downloads/wiki/wiki/13/86913_1948-03-20_2010.jpg,215.67,83.73,89.2,136.3,121.15,163.85,197.96,81.15,6
/Users/jishavarun/Downloads/wiki/wiki/13/8713_1955-05-02_2007.jpg,196,71.01,70.01,126.78,96.01,207.91,179.9,93.54,5
/Users/jishavarun/Downloads/wiki/wiki/13/8772313_1983-01-08_2011.jpg,137.23,72.25,79.1,104.12,71.25,124.2,180.66,118.88,2
/Users/jishavarun/Downloads/wiki/wiki/13/8808513_1960-01-10_1983.jpg,122.15,75.01,49.09,116.91,83.29,182.3,75.45,147.57,2
/Users/jishavarun/Downloads/wiki/wiki/13/886613_1969-12-23_2012.jpg,145.12,69.03,57.14,113,77.03,162.29,89.69,137.38,4
/Users/jishavarun/Downloads/wiki/wiki/13/8922913_1923-07-15_1946.jpg,173.1,98.27,86.93,120.42,85.76,200.7,152.25,100.65,2
/Users/jishavarun/Downloads/wiki/wiki/13/894013_1979-11-29_2006.jpg,173.1,98.27,86.93,120.42,85.76,200.7,152.25,100.65,2
/Users/jishavarun/Downloads/wiki/wiki/13/8968713_1960-05-16_2007.jpg,157.08,79.31,69.03,114.48,102.02,174.11,134.18,120.57,4
/Users/jishavarun/Downloads/wiki/wiki/13/9067213_1982-05-18_2011.jpg,204.41,96.05,93.19,138.31,108.23,204.4,189.23,147.3,2
/Users/jishavarun/Downloads/wiki/wiki/13/9067213_1982-05-18_2011.jpg,180.94,85.87,74.67,118.96,91.92,181.56,120.07,144.59,2
/Users/jishavarun/Downloads/wiki/wiki/13/9079813_1963-12-10_2014.jpg,146.15,63.89,76.53,97.27,85.99,119.58,192.72,104.39,5
/Users/jishavarun/Downloads/wiki/wiki/13/9079813_1963-12-10_2014.jpg,146.15,63.89,76.53,97.27,85.99,119.58,192.72,104.39,5
/Users/jishavarun/Downloads/wiki/wiki/13/9099613_1988-02-12_2013.jpg,146.15,63.89,76.53,97.27,85.99,119.58,192.72,104.39,2
/Users/jishavarun/Downloads/wiki/wiki/13/940013_1979-03-02_2009.jpg,107.79,63.07,39.81,93.47,55.58,161.05,77.51,165.89,2
/Users/jishavarun/Downloads/wiki/wiki/13/9424213_1975-05-03_2007.jpg,107.79,63.07,39.81,93.47,55.58,161.05,77.51,165.89,3
/Users/jishavarun/Downloads/wiki/wiki/13/943713_1909-06-26_1993.jpg,155.72,85.01,90.24,146.17,81.05,157.59,187.65,105.02,8
/Users/jishavarun/Downloads/wiki/wiki/13/951813_1983-09-01_2015.jpg,163.69,85.29,77.93,131.4,92.91,198.82,163.23,113.32,3
/Users/jishavarun/Downloads/wiki/wiki/13/9600513_1976-12-26_2010.jpg,188.22,86.31,94.37,118.19,94.58,150.12,198.4,121.84,3
/Users/jishavarun/Downloads/wiki/wiki/13/967213_1965-09-14_2011.jpg,241.41,92.07,93.13,123.15,104.17,162.08,161.79,109.77,4
/Users/jishavarun/Downloads/wiki/wiki/13/9774813_1979-11-19_2008.jpg,193.04,75.11,75.33,121.26,84.02,125.31,143.59,88.65,2
/Users/jishavarun/Downloads/wiki/wiki/13/98513_1932-04-09_1955.jpg,193.04,75.11,75.33,121.26,84.02,125.31,143.59,88.65,2
/Users/jishavarun/Downloads/wiki/wiki/13/98713_1947-04-06_2011.jpg,206,80.01,80.02,126.14,112.02,172.12,188.13,90.8,6
/Users/jishavarun/Downloads/wiki/wiki/13/9888513_1987-06-04_2005.jpg,130.98,79.08,66.48,79.31,70.46,169.11,115.68,157.61,1
/Users/jishavarun/Downloads/wiki/wiki/13/990613_1973-11-10_2007.jpg,185.39,78.77,79.01,114.98,95.26,149.54,161.07,102.88,3
/Users/jishavarun/Downloads/wiki/wiki/14/10193814_1927-03-21_1960.jpg,166,76,79.06,137.3,94.05,174.75,192.64,95.8,3
/Users/jishavarun/Downloads/wiki/wiki/14/10271314_1964-03-14_2014.jpg,193.09,75,72.25,96,97.01,154.19,136.02,90.44,4
/Users/jishavarun/Downloads/wiki/wiki/14/1029114_1978-01-05_2011.jpg,167.2,74.97,83.15,143.39,101.18,143.33,205.31,86.05,3
/Users/jishavarun/Downloads/wiki/wiki/14/1030414_1970-10-25_2008.jpg,169.96,77.32,74.55,94.13,79.31,173.43,161.02,120.88,3
/Users/jishavarun/Downloads/wiki/wiki/14/10314814_1982-11-08_2010.jpg,189.28,79.43,84.1,134.97,92.78,162.35,182.61,103.09,2
/Users/jishavarun/Downloads/wiki/wiki/14/10351914_1960-11-29_2011.jpg,224.04,74.11,85.38,140.91,114,127.21,194.09,137,5
/Users/jishavarun/Downloads/wiki/wiki/14/10390714_1950-01-27_2015.jpg,201.02,85.01,88.05,167.11,111,192.9,210.9,95.02,6
/Users/jishavarun/Downloads/wiki/wiki/14/1043514_1945-02-23_2008.jpg,201.02,85.01,88.05,167.11,111,192.9,210.9,95.02,6
/Users/jishavarun/Downloads/wiki/wiki/14/10542214_1935-01-02_1964.jpg,147.46,62.94,80.06,117.24,76.69,110.8,186.19,124.19,2
/Users/jishavarun/Downloads/wiki/wiki/14/10585014_1987-11-08_2012.jpg,211.06,79.01,85.48,106.12,112,163.64,203.51,109.22,2
/Users/jishavarun/Downloads/wiki/wiki/14/1068714_1946-07-14_2013.jpg,158.4,73.55,75.13,111.65,90.93,170.62,178.18,101.02,6
/Users/jishavarun/Downloads/wiki/wiki/14/10742914_1984-04-13_2008.jpg,169.19,90.09,89.44,114.27,80.06,181.68,178.2,103.58,2
/Users/jishavarun/Downloads/wiki/wiki/14/10943114_1921-08-02_1952.jpg,144.06,74.03,69.01,97.05,82.01,169.99,167.03,78,3
/Users/jishavarun/Downloads/wiki/wiki/14/1119614_1982-12-13_2012.jpg,144.06,74.03,69.01,97.05,82.01,169.99,167.03,78,2
/Users/jishavarun/Downloads/wiki/wiki/14/1125514_1972-08-25_2007.jpg,141.01,71.03,63.07,81.5,70.01,159.65,126.52,122.04,3
/Users/jishavarun/Downloads/wiki/wiki/14/11345614_1927-06-05_1950.jpg,172.63,69.38,67.36,108.19,79.43,157.47,156.99,87.8,2
/Users/jishavarun/Downloads/wiki/wiki/14/1137914_1920-08-24_1945.jpg,150.33,85.38,65.12,128.56,74.43,190.41,120.58,137.31,2
/Users/jishavarun/Downloads/wiki/wiki/14/1157014_1968-02-01_2008.jpg,197.41,82.76,81.04,138.75,98.98,168.63,155.93,81.57,3
/Users/jishavarun/Downloads/wiki/wiki/14/11617214_1920-01-16_1959.jpg,197.41,82.76,81.04,138.75,98.98,168.63,155.93,81.57,3
/Users/jishavarun/Downloads/wiki/wiki/14/11617214_1920-01-16_1959.jpg,174.07,98.41,99.85,134.01,86.09,167.27,177.42,117.83,3
/Users/jishavarun/Downloads/wiki/wiki/14/1179014_1939-08-20_1991.jpg,194.01,91.01,97.33,128,102.12,171.85,195.46,104.79,5
/Users/jishavarun/Downloads/wiki/wiki/14/1188014_1942-05-22_2006.jpg,199.06,76.16,82,107.08,83.05,162.44,192.66,112.18,6
/Users/jishavarun/Downloads/wiki/wiki/14/1188014_1942-05-22_2006.jpg,212.72,73.01,68.36,107.07,93.06,172.59,148.52,100.72,6
/Users/jishavarun/Downloads/wiki/wiki/14/11900414_1968-05-26_2011.jpg,145.34,77.93,76.06,110.02,75.33,172.4,150.32,95,4
/Users/jishavarun/Downloads/wiki/wiki/14/11999814_1986-03-02_2010.jpg,145.34,77.93,76.06,110.02,75.33,172.4,150.32,95,2
/Users/jishavarun/Downloads/wiki/wiki/14/12041214_1955-03-25_2012.jpg,135.09,57.22,71.02,85.87,73.17,90.12,160.95,97.19,5
/Users/jishavarun/Downloads/wiki/wiki/14/12041214_1955-03-25_2012.jpg,172,75.03,88.05,103.74,107,150.35,199.81,132.57,5
/Users/jishavarun/Downloads/wiki/wiki/14/1204314_1962-03-03_2003.jpg,116.07,55.01,74.97,92.18,77.03,92.58,173.1,102.59,4
/Users/jishavarun/Downloads/wiki/wiki/14/12069414_1982-10-28_2011.jpg,116.07,55.01,74.97,92.18,77.03,92.58,173.1,102.59,2
/Users/jishavarun/Downloads/wiki/wiki/14/12170914_1989-05-06_2013.jpg,190.95,70.01,73.55,101,87.28,130.49,145.76,95.34,2
/Users/jishavarun/Downloads/wiki/wiki/14/12170914_1989-05-06_2013.jpg,190.95,70.01,73.55,101,87.28,130.49,145.76,95.34,2
/Users/jishavarun/Downloads/wiki/wiki/14/12267514_1933-10-13_2012.jpg,195.24,85.84,85.48,160.53,121.59,182.32,186.52,140.77,7
/Users/jishavarun/Downloads/wiki/wiki/14/12310814_1985-11-21_2012.jpg,195.24,85.84,85.48,160.53,121.59,182.32,186.52,140.77,2
/Users/jishavarun/Downloads/wiki/wiki/14/1253114_1954-03-06_2013.jpg,124.15,54.04,69.35,111.95,71.03,69.42,150.02,105.04,5
/Users/jishavarun/Downloads/wiki/wiki/14/1253814_1982-01-12_2010.jpg,165.19,77.52,81.1,123.47,80.4,162.09,182.3,128.32,2
/Users/jishavarun/Downloads/wiki/wiki/14/1263314_1925-10-28_1982.jpg,165.19,77.52,81.1,123.47,80.4,162.09,182.3,128.32,5
/Users/jishavarun/Downloads/wiki/wiki/14/12940314_1990-09-24_2006.jpg,150.86,80.96,86.58,122.12,81.74,150.13,170.19,96.21,1
/Users/jishavarun/Downloads/wiki/wiki/14/13021714_1929-08-04_1969.jpg,150.86,80.96,86.58,122.12,81.74,150.13,170.19,96.21,3
/Users/jishavarun/Downloads/wiki/wiki/14/13039314_1982-05-10_2007.jpg,137.03,69.03,84.72,133.02,84.01,133.8,194.64,105.93,2
/Users/jishavarun/Downloads/wiki/wiki/14/13080414_1985-02-13_2015.jpg,131.24,80.01,64.33,93.48,89.11,202.82,117.7,130.97,2
/Users/jishavarun/Downloads/wiki/wiki/14/13114114_1920-10-26_2006.jpg,195.09,80.01,77.28,130.39,99.18,166.01,150.54,117.18,8
/Users/jishavarun/Downloads/wiki/wiki/14/13139914_1916-05-08_1943.jpg,173.49,74.73,77.16,135.3,92.66,147.44,164.3,82.98,2
/Users/jishavarun/Downloads/wiki/wiki/14/13253614_1918-12-08_1949.jpg,197.31,76,72.25,122.26,96.08,174.15,151.93,76.55,3
/Users/jishavarun/Downloads/wiki/wiki/14/13344914_1897-08-13_1963.jpg,128.47,53.46,76,116.3,74.33,62.03,168.47,115.69,6
/Users/jishavarun/Downloads/wiki/wiki/14/133814_1914-12-02_1966.jpg,168.86,63.35,72.78,123,91.79,109.82,158.77,111.22,5
/Users/jishavarun/Downloads/wiki/wiki/14/133814_1914-12-02_1966.jpg,238.77,88.28,84.38,119.82,100.5,141.2,135.82,147.46,5
